【  央视频道  】,#genre#
CCTV3画中画,http://182.148.130.254:58888/udp/239.93.0.150:5140
CCTV3画中画,http://118.112.90.2:8888/udp/239.93.0.150:5140
CCTV3画中画,http://118.113.157.65:4022/udp/239.93.0.150:5140
CCTV3超清,http://116.5.239.98:8000/udp/239.77.0.175:5146
CCTV3超清,http://61.140.201.112:8028/udp/239.77.0.175:5146
CCTV3超清,http://116.21.127.112:7777/udp/239.77.0.175:5146
CCTV4,http://125.88.8.114:9901/tsfile/live/0004_1.m3u8
CCTV4,http://125.88.8.114:9901/tsfile/live/0004_1.m3u8
CCTV4,http://110.72.64.143:808/hls/113/index.m3u8
CCTV4,http://110.72.64.143:808/hls/113/index.m3u8
CCTV4,http://110.72.64.143:808/hls/113/index.m3u8
CCTV4,http://113.78.253.125:8888/udp/239.77.1.166:5146
CCTV4,http://116.5.239.98:8000/udp/239.77.1.166:5146
CCTV4,http://116.30.250.162:8888/udp/239.77.1.166:5146
CCTV4K,http://101.75.170.44:4000/rtp/239.253.93.134:6631
CCTV4K,http://120.4.34.234:4000/rtp/239.253.93.134:6631
CCTV4K,http://101.75.170.44:4000/rtp/239.253.93.134:6631
CCTV4K,http://121.17.146.201:2022/rtp/239.253.93.134:6631
CCTV4K,http://121.17.146.201:2022/rtp/239.253.93.134:6631
CCTV4K1,http://113.15.184.185:8181/tsfile/live/1099_1.m3u8
CCTV4K1,http://113.15.185.206:8181/tsfile/live/1099_1.m3u8
CCTV4K1,http://113.15.184.185:8181/tsfile/live/1099_1.m3u8
CCTV4K1,http://113.15.185.206:8181/tsfile/live/1099_1.m3u8
CCTV4K1,http://113.15.185.206:8181/tsfile/live/1099_1.m3u8
CCTV4K1,http://113.15.185.206:8181/tsfile/live/1099_1.m3u8
CCTV4K4K,http://113.78.253.125:8888/udp/239.77.0.194:5146
CCTV4K4K,http://113.78.253.125:8888/udp/239.77.0.194:5146
CCTV4K4K,http://113.78.253.125:8888/udp/239.77.0.194:5146
CCTV4K4K,http://116.5.239.98:8000/udp/239.77.0.194:5146
CCTV4K4K,http://113.78.253.125:8888/udp/239.77.0.194:5146
CCTV4K4K,http://14.117.234.18:9000/udp/239.77.0.194:5146
CCTV4K4K,http://119.131.240.5:8000/udp/239.77.0.194:5146
CCTV4K4K,http://116.21.127.112:7777/udp/239.77.0.194:5146
CCTV4K4K50p,http://113.78.253.125:8888/udp/239.77.0.174:5146
CCTV4K4K50p,http://116.5.239.98:8000/udp/239.77.0.174:5146
CCTV4K4K50p,http://116.5.239.98:8000/udp/239.77.0.174:5146
CCTV4K4K50p,http://113.78.253.125:8888/udp/239.77.0.174:5146
CCTV4K4K50p,http://125.92.140.57:8888/udp/239.77.0.174:5146
CCTV4K4K50p,http://113.78.253.125:8888/udp/239.77.0.174:5146
CCTV4K4K50p,http://116.5.239.98:8000/udp/239.77.0.174:5146
CCTV4K4K50p,http://116.21.127.112:7777/udp/239.77.0.174:5146
CCTV4亚洲,http://101.75.170.44:4000/rtp/239.253.92.251:6141
CCTV4亚洲,http://101.75.170.44:4000/rtp/239.253.92.251:6141
CCTV4亚洲,http://120.4.34.234:4000/rtp/239.253.92.251:6141
CCTV4亚洲,http://121.17.146.201:2022/rtp/239.253.92.251:6141
CCTV4画中画,http://182.148.130.254:58888/udp/239.93.0.212:5140
CCTV4画中画,http://110.185.39.49:8888/udp/239.93.0.212:5140
CCTV4画中画,http://182.148.130.254:58888/udp/239.93.0.212:5140
CCTV4画中画,http://118.112.90.2:8888/udp/239.93.0.212:5140
CCTV4画中画,http://118.113.157.65:4022/udp/239.93.0.212:5140
CCTV4画中画,http://182.148.15.100:8888/udp/239.93.0.212:5140
CCTV4美洲,http://118.254.201.65:8888/udp/239.76.253.96:9000
CCTV4美洲,http://118.251.61.208:8888/udp/239.76.253.96:9000
CCTV4美洲,http://118.248.175.95:8888/udp/239.76.246.96:1234
CCTV4美洲,http://118.248.163.161:8888/udp/239.76.246.96:1234
CCTV4美洲,http://120.4.34.234:4000/rtp/239.253.93.193:6371
CCTV4美洲,http://222.137.233.169:8888/rtp/225.1.5.32:1343
CCTV4美洲,http://222.137.233.169:8888/rtp/225.1.5.32:1343
CCTV4美洲,http://123.180.139.180:8888/rtp/239.254.201.206:4220
CCTV5,http://110.72.64.143:808/hls/38/index.m3u8
CCTV5,http://110.72.64.143:808/hls/38/index.m3u8
CCTV5,http://110.72.64.143:808/hls/38/index.m3u8
CCTV5,http://125.88.8.114:9901/tsfile/live/0005_1.m3u8
CCTV5,http://125.88.8.114:9901/tsfile/live/0005_1.m3u8
CCTV5,http://121.33.239.242:9901/tsfile/live/0005_1.m3u8
CCTV5,http://122.233.39.112:58888/rtp/233.50.201.197:5140
CCTV5,http://120.41.125.248:8888/rtp/239.61.3.35:9728
CCTV5+,http://110.72.64.143:808/hls/14/index.m3u8
CCTV5+,http://110.72.64.143:808/hls/14/index.m3u8
CCTV5+,http://180.108.231.152:8880/rtp/239.49.8.137:6000
CCTV5+,http://125.92.140.57:8888/udp/239.77.1.31:5146
CCTV5+,http://116.5.239.98:8000/udp/239.77.1.31:5146
CCTV5+,http://219.128.40.55:8888/udp/239.77.1.31:5146
CCTV5+,http://113.78.253.125:8888/udp/239.77.1.31:5146
CCTV5+,http://122.233.39.112:58888/rtp/233.50.201.220:5140
CCTV5+K1,http://113.15.185.206:8181/tsfile/live/faacts/1100_1.m3u8
CCTV5+K1,http://113.15.185.206:8181/tsfile/live/faacts/1100_1.m3u8
CCTV5+K1,http://113.15.185.206:8181/tsfile/live/faacts/1100_1.m3u8
CCTV5+K1,http://113.15.185.206:8181/tsfile/live/faacts/1100_1.m3u8
CCTV5+K1,http://113.15.184.185:8181/tsfile/live/faacts/1100_1.m3u8
CCTV5+K1,http://113.15.184.185:8181/tsfile/live/faacts/1100_1.m3u8
CCTV5+hd,http://118.254.159.80:8888/udp/239.76.246.168:1234
CCTV5+hd,http://118.254.159.80:8888/udp/239.76.253.168:9000
CCTV5+hd,http://118.254.201.65:8888/udp/239.76.253.168:9000
CCTV5+hd,http://118.248.175.95:8888/udp/239.76.253.168:9000
CCTV5+hd,http://118.248.175.95:8888/udp/239.76.246.168:1234
CCTV5+hd,http://118.248.163.161:8888/udp/239.76.246.168:1234
CCTV5+hd,http://118.254.201.65:8888/udp/239.76.246.168:1234
CCTV5+单音轨,http://110.185.39.49:8888/udp/239.93.1.79:5140
CCTV5+单音轨,http://118.112.90.2:8888/udp/239.93.1.79:5140
CCTV5+单音轨,http://182.148.130.254:58888/udp/239.93.1.79:5140
CCTV5+单音轨,http://182.148.130.254:58888/udp/239.93.1.79:5140
CCTV5+单音轨,http://118.113.157.65:4022/udp/239.93.1.79:5140
CCTV5+单音轨,http://182.148.15.100:8888/udp/239.93.1.79:5140
CCTV5B2,http://113.15.185.206:8181/tsfile/live/0005_1.m3u8
CCTV5B2,http://113.15.185.206:8181/tsfile/live/0005_1.m3u8
CCTV5B2,http://113.15.185.206:8181/tsfile/live/0005_1.m3u8
CCTV5B2,http://113.15.184.185:8181/tsfile/live/0005_1.m3u8
CCTV5B2,http://113.15.185.206:8181/tsfile/live/0005_1.m3u8
CCTV5B2,http://113.15.184.185:8181/tsfile/live/0005_1.m3u8
CCTV5K2,http://113.15.184.185:8181/tsfile/live/faacts/1130_1.m3u8
CCTV5K2,http://113.15.185.206:8181/tsfile/live/faacts/1130_1.m3u8
CCTV5K2,http://113.15.184.185:8181/tsfile/live/faacts/1130_1.m3u8
CCTV5K2,http://113.15.185.206:8181/tsfile/live/faacts/1130_1.m3u8
CCTV5K2,http://113.15.185.206:8181/tsfile/live/faacts/1130_1.m3u8
CCTV5K2,http://113.15.185.206:8181/tsfile/live/faacts/1130_1.m3u8
CCTV5⁺,http://1.203.77.117:7788/udp/225.1.8.20:8004
CCTV5单音轨,http://182.148.130.254:58888/udp/239.93.1.71:5140
CCTV5单音轨,http://182.148.130.254:58888/udp/239.93.1.71:5140
CCTV5单音轨,http://110.185.39.49:8888/udp/239.93.1.71:5140
CCTV5单音轨,http://118.112.90.2:8888/udp/239.93.1.71:5140
CCTV5单音轨,http://118.113.157.65:4022/udp/239.93.1.71:5140
CCTV5单音轨,http://182.148.15.100:8888/udp/239.93.1.71:5140
CCTV5画中画,http://118.113.157.65:4022/udp/239.93.0.158:5140
CCTV5画中画,http://110.185.39.49:8888/udp/239.93.0.158:5140
CCTV5画中画,http://182.148.130.254:58888/udp/239.93.0.158:5140
CCTV5画中画,http://182.148.130.254:58888/udp/239.93.0.158:5140
CCTV5画中画,http://118.112.90.2:8888/udp/239.93.0.158:5140
CCTV5画中画,http://182.148.15.100:8888/udp/239.93.0.158:5140
CCTV6,http://125.88.8.114:9901/tsfile/live/0006_1.m3u8
CCTV6,http://180.142.145.135:8181/tsfile/live/0006_1.m3u8
CCTV6,http://125.88.8.114:9901/tsfile/live/0006_1.m3u8
CCTV6,http://110.72.64.143:808/hls/39/index.m3u8
CCTV6,http://183.6.110.242:9901/hls/1006/index.m3u8
CCTV6,http://113.78.253.125:8888/udp/239.77.0.178:5146
CCTV6,http://122.233.39.112:58888/rtp/233.50.201.198:5140
CCTV6,http://118.254.159.80:8888/udp/239.76.246.156:1234
CCTV6B1,http://113.15.185.206:8181/tsfile/live/0003_1.m3u8
CCTV6B1,http://113.15.184.185:8181/tsfile/live/0003_1.m3u8
CCTV6B1,http://113.15.184.185:8181/tsfile/live/0003_1.m3u8
CCTV6B1,http://113.15.185.206:8181/tsfile/live/0003_1.m3u8
CCTV6B1,http://113.15.185.206:8181/tsfile/live/0003_1.m3u8
CCTV6B1,http://113.15.185.206:8181/tsfile/live/0003_1.m3u8
CCTV6画中画,http://182.148.130.254:58888/udp/239.93.0.64:5140
CCTV6画中画,http://182.148.130.254:58888/udp/239.93.0.64:5140
CCTV6画中画,http://118.112.90.2:8888/udp/239.93.0.64:5140
CCTV6画中画,http://110.185.39.49:8888/udp/239.93.0.64:5140
CCTV6画中画,http://118.113.157.65:4022/udp/239.93.0.64:5140
CCTV6画中画,http://182.148.15.100:8888/udp/239.93.0.64:5140
CCTV6超清,http://119.123.116.66:4022/udp/239.77.0.178:5146
CCTV6超清,http://113.83.248.64:4200/udp/239.77.0.178:5146
CCTV6超清,http://116.21.127.112:7777/udp/239.77.0.178:5146
CCTV7,http://110.72.64.143:808/hls/5/index.m3u8
CCTV7,http://125.88.8.114:9901/tsfile/live/0007_1.m3u8
CCTV7,http://125.88.8.114:9901/tsfile/live/0007_1.m3u8
CCTV7,http://125.88.8.114:9901/tsfile/live/0007_1.m3u8
CCTV7,http://61.144.82.99:808/hls/623/index.m3u8
CCTV7,http://110.72.64.143:808/hls/98/index.m3u8
CCTV7,http://39.165.24.218:808/hls/7/index.m3u8
CCTV7,http://110.72.64.143:808/hls/98/index.m3u8
CCTV7单音轨,http://118.112.90.2:8888/udp/239.93.1.73:5140
CCTV7单音轨,http://110.185.39.49:8888/udp/239.93.1.73:5140
CCTV7单音轨,http://118.113.157.65:4022/udp/239.93.1.73:5140
CCTV7单音轨,http://182.148.130.254:58888/udp/239.93.1.73:5140
CCTV7单音轨,http://182.148.130.254:58888/udp/239.93.1.73:5140
CCTV7单音轨,http://182.148.15.100:8888/udp/239.93.1.73:5140
CCTV7国防K2,http://113.15.185.206:8181/tsfile/live/faacts/1124_1.m3u8
CCTV7国防K2,http://113.15.185.206:8181/tsfile/live/faacts/1124_1.m3u8
CCTV7国防K2,http://113.15.184.185:8181/tsfile/live/faacts/1124_1.m3u8
CCTV7国防K2,http://113.15.185.206:8181/tsfile/live/faacts/1124_1.m3u8
CCTV7国防K2,http://113.15.184.185:8181/tsfile/live/faacts/1124_1.m3u8
CCTV7国防K2,http://113.15.185.206:8181/tsfile/live/faacts/1124_1.m3u8
CCTV7测试,http://113.78.253.125:8888/udp/239.77.0.138:5146
CCTV7测试,http://116.5.239.98:8000/udp/239.77.0.138:5146
CCTV7测试,http://113.78.253.125:8888/udp/239.77.0.138:5146
CCTV7测试,http://14.117.234.18:9000/udp/239.77.0.138:5146
CCTV7测试,http://119.131.240.5:8000/udp/239.77.0.138:5146
CCTV7测试,http://116.21.127.112:7777/udp/239.77.0.138:5146
CCTV7画中画,http://182.148.130.254:58888/udp/239.93.0.79:5140
CCTV7画中画,http://118.112.90.2:8888/udp/239.93.0.79:5140
CCTV7画中画,http://182.148.130.254:58888/udp/239.93.0.79:5140
CCTV7画中画,http://110.185.39.49:8888/udp/239.93.0.79:5140
CCTV7画中画,http://118.113.157.65:4022/udp/239.93.0.79:5140
CCTV7画中画,http://182.148.15.100:8888/udp/239.93.0.79:5140
CCTV8,http://61.144.82.98:808/hls/53/index.m3u8
CCTV8,http://110.72.64.143:808/hls/40/index.m3u8
CCTV8,http://125.88.8.114:9901/tsfile/live/0008_1.m3u8
CCTV8,http://183.6.110.242:9901/hls/1008/index.m3u8
CCTV8,http://121.33.239.242:9901/tsfile/live/0008_1.m3u8
CCTV8,http://61.144.82.94:808/hls/53/index.m3u8
CCTV8,http://122.233.39.112:58888/rtp/233.50.201.199:5140
CCTV8,http://113.78.253.125:8888/udp/239.77.0.181:5146
CCTV8K1,http://113.15.185.206:8181/tsfile/live/1074_1.m3u8
CCTV8K1,http://113.15.185.206:8181/tsfile/live/1074_1.m3u8
CCTV8K1,http://113.15.185.206:8181/tsfile/live/1074_1.m3u8
CCTV8K1,http://113.15.184.185:8181/tsfile/live/1074_1.m3u8
CCTV8K1,http://113.15.185.206:8181/tsfile/live/1074_1.m3u8
CCTV8K1,http://113.15.184.185:8181/tsfile/live/1074_1.m3u8
CCTV8单音轨,http://118.113.157.65:4022/udp/239.93.1.74:5140
CCTV8单音轨,http://182.148.130.254:58888/udp/239.93.1.74:5140
CCTV8单音轨,http://118.112.90.2:8888/udp/239.93.1.74:5140
CCTV8单音轨,http://182.148.130.254:58888/udp/239.93.1.74:5140
CCTV8单音轨,http://110.185.39.49:8888/udp/239.93.1.74:5140
CCTV8单音轨,http://182.148.15.100:8888/udp/239.93.1.74:5140
CCTV8画中画,http://182.148.130.254:58888/udp/239.93.0.154:5140
CCTV8画中画,http://118.112.90.2:8888/udp/239.93.0.154:5140
CCTV8画中画,http://110.185.39.49:8888/udp/239.93.0.154:5140
CCTV8画中画,http://118.113.157.65:4022/udp/239.93.0.154:5140
CCTV8画中画,http://182.148.130.254:58888/udp/239.93.0.154:5140
CCTV8超清,http://116.21.127.112:7777/udp/239.77.0.181:5146
CCTV9,http://110.72.64.143:808/hls/119/index.m3u8
CCTV9,http://125.88.8.114:9901/tsfile/live/0009_1.m3u8
CCTV9,http://125.88.8.114:9901/tsfile/live/0009_1.m3u8
CCTV9,http://61.144.82.94:808/hls/54/index.m3u8
CCTV9,http://61.144.82.98:808/hls/625/index.m3u8
CCTV9,http://180.108.231.152:8880/rtp/239.49.8.133:6000
CCTV9,http://122.233.39.112:58888/rtp/233.50.201.121:5140
CCTV9,http://116.30.250.162:8888/udp/239.77.1.168:5146
CCTV9B8,http://113.15.185.206:8181/tsfile/live/1022_1.m3u8
CCTV9B8,http://113.15.184.185:8181/tsfile/live/1022_1.m3u8
CCTV9B8,http://113.15.185.206:8181/tsfile/live/1022_1.m3u8
CCTV9B8,http://113.15.184.185:8181/tsfile/live/1022_1.m3u8
CCTV9B8,http://113.15.185.206:8181/tsfile/live/1022_1.m3u8
CCTV9B8,http://113.15.185.206:8181/tsfile/live/1022_1.m3u8
CCTV9单音轨,http://110.185.39.49:8888/udp/239.93.1.75:5140
CCTV9单音轨,http://182.148.130.254:58888/udp/239.93.1.75:5140
CCTV9单音轨,http://118.112.90.2:8888/udp/239.93.1.75:5140
CCTV9单音轨,http://182.148.130.254:58888/udp/239.93.1.75:5140
CCTV9单音轨,http://118.113.157.65:4022/udp/239.93.1.75:5140
CCTV9单音轨,http://182.148.15.100:8888/udp/239.93.1.75:5140
CCTV9测试,http://113.78.253.125:8888/udp/239.77.0.135:5146
CCTV9测试,http://113.78.253.125:8888/udp/239.77.0.135:5146
CCTV9测试,http://113.78.253.125:8888/udp/239.77.0.135:5146
CCTV9测试,http://125.92.140.57:8888/udp/239.77.0.135:5146
CCTV9测试,http://113.78.253.125:8888/udp/239.77.0.135:5146
CCTV9测试,http://14.117.234.18:9000/udp/239.77.0.135:5146
CCTV9测试,http://116.21.127.112:7777/udp/239.77.0.135:5146
CCTV9测试,http://116.21.127.112:7777/udp/239.77.0.135:5146
CCTV9画中画,http://118.112.90.2:8888/udp/239.93.1.64:5140
CCTV9画中画,http://182.148.130.254:58888/udp/239.93.1.64:5140
CCTV9画中画,http://110.185.39.49:8888/udp/239.93.1.64:5140
CCTV9画中画,http://182.148.130.254:58888/udp/239.93.1.64:5140
CCTV9画中画,http://182.148.15.100:8888/udp/239.93.1.64:5140
CCTV10,http://61.144.82.94:808/hls/55/index.m3u8
